,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x
1323,2023-04-02,2022021213,Edmonton Oilers,6,Anaheim Ducks,0,20222023,Final,45,36,50,65,56,40,-5.551020408163265,-10.508064516129032
1324,2023-04-02,2022021217,Washington Capitals,2,New York Rangers,5,20222023,Final,28,34,62,57,46,50,-7.938931297709924,15.852713178294573
1325,2023-04-02,2022021218,St. Louis Blues,3,Boston Bruins,4,20222023,Final,40,32,62,64,53,42,14.865248226950355,5.390977443609023
1326,2023-04-02,2022021219,Carolina Hurricanes,2,New York Islanders,1,20222023,Final,35,22,51,63,50,34,-1.4180327868852458,7.355140186915888
1327,2023-04-02,2022021220,Columbus Blue Jackets,4,Ottawa Senators,3,20222023,Final,22,27,59,46,34,48,0.5172413793103449,-4.672897196261682
1328,2023-04-02,2022021221,Pittsburgh Penguins,4,Philadelphia Flyers,2,20222023,Final,31,33,55,64,43,48,-4.093959731543624,-3.0072992700729926
1329,2023-04-02,2022021223,Winnipeg Jets,6,New Jersey Devils,1,20222023,Final,27,32,55,57,36,48,0.6097560975609756,15.50943396226415
1330,2023-04-02,2022021222,Toronto Maple Leafs,2,Detroit Red Wings,5,20222023,Final,45,24,55,67,57,38,-1.910828025477707,8.222222222222221
1331,2023-04-03,2022021225,Vancouver Canucks,1,Los Angeles Kings,4,20222023,Final,25,25,48,55,38,35,-5.966386554621849,2.669642857142857
1332,2023-04-03,2022021224,Calgary Flames,5,Anaheim Ducks,4,20222023,Final,41,22,48,71,63,30,-6.055944055944056,-8.327731092436975
